YEAR,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,FUEL,FUEL CONSUMPTION,HWY (L/100 km),COMB (L/100 km),COMB (mpg),EMISSIONS
2000,SUV,2,4,X,11.3,10.3,10.8,26,248
2000,SUV,4,8,Z,17.7,12.7,15.4,18,354
2000,SUV,4,8,Z,17.7,12.7,15.4,18,354
2000,SUV,4,8,Z,17.7,12.7,15.4,18,354
2000,SUV,4.6,8,Z,20.1,14.7,17.7,16,407
2000,COMPACT,3,6,X,12.3,8.2,10.5,27,242
2000,MID-SIZE,3,6,Z,12.2,8.7,10.6,27,244
2000,MID-SIZE,4,8,Z,13.4,9,11.4,25,262
2000,MID-SIZE,4,8,Z,12.7,8.6,10.9,26,251
2000,SUV,4.7,8,X,17.5,13.2,15.6,18,359
2000,SUV,3,6,X,12.6,9.2,11.1,25,255
2000,SUV,3,6,X,12.8,9.7,11.4,25,262
2000,FULL-SIZE,4.6,8,Z,13.6,8.6,11.4,25,262
2000,MID-SIZE,3,6,X,13.8,8.9,11.6,24,267
2000,MID-SIZE,3,6,X,13.9,8.8,11.6,24,267
2000,MID-SIZE,3.9,8,X,14.2,9.1,11.9,24,274
2000,SUV,5.4,8,Z,19.4,13.2,16.6,17,382
2000,FULL-SIZE,4.6,8,X,13.7,8.9,11.5,25,264
2000,MID-SIZE,2,4,X,11.2,7.9,9.7,29,223
2000,MID-SIZE,2,4,X,9.3,6.8,8.2,34,189
2000,MID-SIZE,2.5,6,Z,12.2,8.5,10.5,27,242
2000,MID-SIZE,2.5,6,Z,11.8,8.5,10.3,27,237
2000,PICKUP TRUCK - STANDARD,3,6,X,14,9.5,12,24,276
2000,PICKUP TRUCK - STANDARD,3,6,X,14.5,9.6,12.3,23,283
2000,PICKUP TRUCK - STANDARD,4,6,X,15.4,11.6,13.7,21,315
2000,PICKUP TRUCK - STANDARD,4,6,X,13.9,10.1,12.2,23,281
2000,PICKUP TRUCK - STANDARD,4,6,X,15.5,11.2,13.6,21,313
2000,PICKUP TRUCK - STANDARD,4,6,X,14.8,11,13.1,22,301
2000,COMPACT,2.5,6,Z,12.3,8.3,10.5,27,242
2000,COMPACT,2.3,6,Z,12.2,8,10.3,27,237
2000,MINIVAN,2.5,6,X,13.6,9.9,11.9,24,274
2000,SUBCOMPACT,1.8,4,X,10.5,7.6,9.2,31,212
2000,SUBCOMPACT,1.8,4,X,9.7,7.4,8.7,32,200
2000,SUBCOMPACT,1.8,4,X,10.1,7.6,9,31,207
2000,COMPACT,1.6,4,X,9.3,6.9,8.2,34,189
2000,COMPACT,1.6,4,X,8.5,6.7,7.7,37,177
2000,COMPACT,1.8,4,X,9.8,7.2,8.6,33,198
2000,COMPACT,1.8,4,X,8.9,6.7,7.9,36,182
2000,COMPACT,2.3,4,Z,11,7.5,9.4,30,216
2000,COMPACT,2.8,6,Z,11.2,8,9.8,29,225
2000,COMPACT,4.3,8,Z,13.1,9.6,11.5,25,264
2000,SUBCOMPACT,3.2,6,Z,11.4,7.5,9.6,29,221
2000,MINICOMPACT,3.2,6,Z,12.1,7.8,10.2,28,235
2000,SUBCOMPACT,4.3,8,Z,12.8,8.8,11,26,253
2000,MINICOMPACT,4.3,8,Z,13.6,9,11.5,25,264
2000,MID-SIZE,3.2,6,Z,11.4,7.3,9.6,29,221
2000,MID-SIZE,3.2,6,Z,11.6,7.8,9.9,29,228
2000,STATION WAGON - MID-SIZE,3.2,6,Z,12,8.3,10.3,27,237
2000,STATION WAGON - MID-SIZE,3.2,6,Z,11.7,8.1,10.1,28,232
2000,MID-SIZE,4.3,8,Z,13,8.9,11.2,25,258
2000,MID-SIZE,4.3,8,Z,13.5,9.5,11.7,24,269
2000,MID-SIZE,5.5,8,Z,14.3,9.4,12.1,23,278
2000,SUV,3.2,6,Z,14.4,10.9,12.8,22,294
2000,SUV,4.3,8,Z,15.3,11.5,13.6,21,313
2000,FULL-SIZE,4.3,8,Z,13.7,8.9,11.5,25,264
2000,FULL-SIZE,5,8,Z,14.4,9.6,12.2,23,281
2000,SUBCOMPACT,5,8,Z,14.6,9.5,12.3,23,283
2000,SUBCOMPACT,6,12,Z,18.2,11.4,15.1,19,347
2000,SUBCOMPACT,2.3,4,Z,10.6,7.3,9.1,31,209
2000,SUBCOMPACT,2.3,4,Z,11.1,7.1,9.3,30,214
2000,COMPACT,2.4,4,X,11.3,7.8,9.7,29,223
2000,COMPACT,2.4,4,X,10.2,7.1,8.8,32,202
2000,PICKUP TRUCK - STANDARD,2.4,4,X,12,9.2,10.7,26,246
2000,PICKUP TRUCK - STANDARD,2.4,4,X,10.7,8.4,9.7,29,223
2000,PICKUP TRUCK - STANDARD,2.4,4,X,13.3,10.2,11.9,24,274
2000,PICKUP TRUCK - STANDARD,3.3,6,X,15.1,11.3,13.4,21,308
2000,PICKUP TRUCK - STANDARD,3.3,6,X,14.4,11.6,13.1,22,301
2000,PICKUP TRUCK - STANDARD,3.3,6,X,15.6,11.7,13.8,20,317
2000,PICKUP TRUCK - STANDARD,3.3,6,X,14.5,11.9,13.3,21,306
2000,MID-SIZE,3,6,X,11.9,7.8,10.1,28,232
2000,MID-SIZE,3,6,X,10.9,7.9,9.6,29,221
2000,SUV,3.3,6,X,15.6,11.6,13.8,20,317
2000,SUV,3.3,6,X,14.8,12.2,13.6,21,313
2000,MINIVAN,3.3,6,X,13.9,9,11.7,24,269
2000,SUV,2.4,4,X,12.6,9.2,11.1,25,255
2000,SUV,3.3,6,X,14.8,11.1,13.1,22,301
2000,SUV,3.3,6,X,14.2,11.4,12.9,22,297
2000,SUV,3.3,6,X,15.6,11.7,13.8,20,317
2000,SUV,3.3,6,X,14.5,11.9,13.3,21,306
2000,COMPACT,2.4,4,X,10.7,7.1,9.1,31,209
2000,COMPACT,2.4,4,X,11,7,9.2,31,212
2000,COMPACT,3.4,6,X,12.1,7.3,9.9,29,228
2000,MID-SIZE,3.5,6,X,13.1,8,10.8,26,248
2000,MINIVAN,3.4,6,X,12.5,8.4,10.7,26,246
2000,SUBCOMPACT,3.5,6,Z,13.8,9.3,11.8,24,271
2000,FULL-SIZE,3.8,6,X,12.8,7.7,10.5,27,242
2000,FULL-SIZE,3.8,6,Z,13.5,8,11,26,253
2000,SUBCOMPACT,3.8,6,X,12.4,7.5,10.2,28,235
2000,SUBCOMPACT,3.8,6,X,12.3,7.3,10,28,230
2000,SUBCOMPACT,5.7,8,Z,13.3,9.1,11.4,25,262
2000,SUBCOMPACT,5.7,8,Z,13.3,8.3,11,26,253
2000,SUBCOMPACT,1,3,X,6,4.5,5.3,53,122
2000,SUBCOMPACT,1.3,4,X,7.8,6.2,7.1,40,163
2000,SUBCOMPACT,1.3,4,X,6.4,4.9,5.7,50,131
2000,COMPACT,2.4,4,X,10.7,7.1,9.1,31,209
2000,COMPACT,2.4,4,X,11,7,9.2,31,212
2000,COMPACT,3.4,6,X,12.1,7.3,9.9,29,228
2000,MID-SIZE,3.1,6,X,11.6,7.3,9.7,29,223
2000,MID-SIZE,3.8,6,X,12,7.4,9.9,29,228
2000,MID-SIZE,3.8,6,Z,13.4,7.9,10.9,26,251
2000,MINIVAN,3.4,6,X,12.5,8.4,10.7,26,246
2000,SUBCOMPACT,2.2,4,X,10.4,7.5,9.1,31,209
2000,SUBCOMPACT,2.2,4,X,10.2,6.9,8.7,32,200
2000,SUBCOMPACT,2.2,4,X,10.8,6.5,8.9,32,205
2000,SUBCOMPACT,2.4,4,X,11,7.4,9.4,30,216
2000,SUBCOMPACT,2.4,4,X,10.7,6.5,8.8,32,202
2000,MINICOMPACT,3.4,6,Z,14.3,8.6,11.7,24,269
2000,MINICOMPACT,3.4,6,Z,13.8,8.6,11.5,25,264
2000,MINICOMPACT,3.4,6,Z,14.3,9,11.9,24,274
2000,MINICOMPACT,3.4,6,Z,14.1,9.2,11.9,24,274
2000,TWO-SEATER,2.7,6,Z,13.7,8.7,11.4,25,262
2000,TWO-SEATER,2.7,6,Z,13.4,8.8,11.3,25,260
2000,TWO-SEATER,3.2,6,Z,14.2,9,11.9,24,274
2000,TWO-SEATER,3.2,6,Z,13.4,8.5,11.2,25,258
2000,MID-SIZE,2,4,X,11.9,8.5,10.4,27,239
2000,MID-SIZE,2,4,X,11.4,7.5,9.6,29,221
2000,MID-SIZE,2.3,4,X,11.6,7.4,9.7,29,223
2000,FULL-SIZE,2.3,4,X,12.4,8.2,10.5,27,242
2000,FULL-SIZE,2.3,4,X,11.7,7.5,9.8,29,225
2000,FULL-SIZE,3,6,X,12.7,8.3,10.7,26,246
2000,STATION WAGON - MID-SIZE,2.3,4,X,12.4,8.2,10.5,27,242
2000,STATION WAGON - MID-SIZE,2.3,4,X,11.7,7.5,9.8,29,225
2000,STATION WAGON - MID-SIZE,3,6,X,12.7,8.3,10.7,26,246
2000,MID-SIZE,2.2,4,X,10.5,7.2,9,31,207
2000,MID-SIZE,2.2,4,X,10.8,6.5,8.9,32,205
2000,MID-SIZE,3,6,X,11.8,8.2,10.2,28,235
2000,STATION WAGON - MID-SIZE,2.2,4,X,10.7,7.4,9.2,31,212
2000,STATION WAGON - MID-SIZE,3,6,X,11.8,8.2,10.2,28,235
2000,SUBCOMPACT,1.9,4,X,8.8,5.9,7.5,38,172
2000,SUBCOMPACT,1.9,4,X,8.5,5.4,7.1,40,163
2000,SUBCOMPACT,1.9,4,X,9.3,5.9,7.8,36,179
2000,SUBCOMPACT,1.9,4,X,9,5.7,7.5,38,172
2000,COMPACT,1.9,4,X,8.8,5.7,7.4,38,170
2000,COMPACT,1.9,4,X,8,5.3,6.8,42,156
2000,COMPACT,1.9,4,X,9.3,5.9,7.8,36,179
2000,COMPACT,1.9,4,X,9,5.7,7.5,38,172
2000,STATION WAGON - SMALL,1.9,4,X,9.3,5.9,7.8,36,179
2000,STATION WAGON - SMALL,1.9,4,X,9,5.7,7.5,38,172
2000,SUV,2.5,4,X,10.8,7.4,9.3,30,214
2000,SUV,2.5,4,X,11,7.4,9.4,30,216
2000,SUBCOMPACT,2.2,4,X,10.3,7.4,9,31,207
2000,SUBCOMPACT,2.2,4,X,10.4,7.4,9,31,207
2000,SUBCOMPACT,2.5,4,X,10.4,7.6,9.1,31,209
2000,SUBCOMPACT,2.5,4,X,11.3,7.8,9.7,29,223
2000,STATION WAGON - SMALL,2.2,4,X,10.3,7.4,9,31,207
2000,STATION WAGON - SMALL,2.2,4,X,10.4,7.4,9,31,207
2000,COMPACT,2.5,4,X,10.8,8,9.5,30,218
2000,COMPACT,2.5,4,X,11,7.8,9.6,29,221
2000,STATION WAGON - MID-SIZE,2.5,4,X,10.8,8.1,9.6,29,221
2000,STATION WAGON - MID-SIZE,2.5,4,X,11,7.8,9.6,29,221
2000,SUBCOMPACT,1.6,4,X,8.6,6.4,7.6,37,175
2000,SUBCOMPACT,1.6,4,X,7.6,5.7,6.7,42,154
2000,STATION WAGON - SMALL,1.8,4,X,9,6.3,7.8,36,179
2000,STATION WAGON - SMALL,1.8,4,X,8.3,6,7.3,39,168
2000,SUV,2.5,6,X,12.6,10.2,11.5,25,264
2000,SUV,2.5,6,X,12.3,9.7,11.1,25,255
2000,SUBCOMPACT,1.3,4,X,7.8,6.2,7.1,40,163
2000,SUBCOMPACT,1.3,4,X,6.4,4.9,5.7,50,131
2000,SUV,2,4,X,10.3,8.4,9.4,30,216
2000,SUV,2,4,X,10.4,8.5,9.5,30,218
2000,SUV,1.6,4,X,9.2,7.6,8.5,33,196
2000,SUV,2,4,X,10.3,8.5,9.5,30,218
2000,SUV,2,4,X,10.4,8.6,9.6,29,221
2000,SUV,2.7,4,X,12.6,10,11.4,25,262
2000,SUV,2.7,4,X,13.8,10.3,12.2,23,281
2000,SUV,3.4,6,X,14.1,11.1,12.8,22,294
2000,SUV,3.4,6,X,14.1,10.8,12.6,22,290
2000,FULL-SIZE,3,6,X,11.2,7.4,9.5,30,218
2000,MID-SIZE,2.2,4,X,10.4,7.3,9,31,207
2000,MID-SIZE,2.2,4,X,10,6.8,8.6,33,198
2000,MID-SIZE,3,6,X,11.9,7.9,10.1,28,232
2000,COMPACT,2.2,4,X,10.4,7.3,9,31,207
2000,COMPACT,3,6,X,11.9,7.9,10.1,28,232
2000,COMPACT,3,6,X,11.2,7.6,9.6,29,221
2000,SUBCOMPACT,3,6,X,12.5,8.2,10.6,27,244
2000,SUBCOMPACT,1.8,4,X,8.8,6.2,7.6,37,175
2000,SUBCOMPACT,1.8,4,Z,10.2,7.3,8.9,32,205
2000,SUBCOMPACT,1.8,4,X,8.7,6.6,7.8,36,179
2000,SUBCOMPACT,1.8,4,Z,10.2,6.8,8.7,32,200
2000,COMPACT,1.8,4,X,8,5.8,7,40,161
2000,COMPACT,1.8,4,X,7.5,5.6,6.6,43,152
2000,COMPACT,1.5,4,X,7.4,5.6,6.6,43,152
2000,COMPACT,1.5,4,X,7,5.5,6.3,45,145
2000,SUV,2,4,X,9.9,7.4,8.8,32,202
2000,SUV,2,4,X,9.8,7.4,8.7,32,200
2000,SUV,2,4,X,10.8,8.3,9.7,29,223
2000,SUV,2,4,X,10.7,8.6,9.8,29,225
2000,SUV,2,4,X,9.9,7.4,8.8,32,202
2000,SUV,2,4,X,9.8,7.4,8.7,32,200
2000,SUV,2,4,X,10.4,8.3,9.5,30,218
2000,SUV,2,4,X,10.5,8.3,9.5,30,218
2000,MINIVAN,3,6,X,12.7,8.8,10.9,26,251
2000,PICKUP TRUCK - STANDARD,2.4,4,X,11.1,8.8,10.1,28,232
2000,PICKUP TRUCK - STANDARD,2.4,4,X,10.8,8,9.5,30,218
2000,PICKUP TRUCK - STANDARD,2.7,4,X,12.5,10.2,11.5,25,264
2000,PICKUP TRUCK - STANDARD,3.4,6,X,13.7,10.8,12.4,23,285
2000,PICKUP TRUCK - STANDARD,2.7,4,X,12.6,10,11.4,25,262
2000,PICKUP TRUCK - STANDARD,2.7,4,X,14.1,10.7,12.6,22,290
2000,PICKUP TRUCK - STANDARD,3.4,6,X,13.6,10.9,12.4,23,285
2000,PICKUP TRUCK - STANDARD,3.4,6,X,14.1,10.8,12.6,22,290
2000,PICKUP TRUCK - STANDARD,3.4,6,X,14.1,10.9,12.7,22,292
2000,PICKUP TRUCK - STANDARD,3.4,6,X,14.3,11.1,12.9,22,297
2000,PICKUP TRUCK - STANDARD,4.7,8,X,15.6,11.9,13.9,20,320
2000,PICKUP TRUCK - STANDARD,3.4,6,X,15.5,12.3,14.1,20,324
2000,PICKUP TRUCK - STANDARD,3.4,6,X,15.4,12.1,13.9,20,320
2000,PICKUP TRUCK - STANDARD,4.7,8,X,16.4,12.6,14.7,19,338
2000,SUBCOMPACT,2,4,X,11.1,7.7,9.6,29,221
2000,SUBCOMPACT,2,4,X,9.8,7.1,8.6,33,198
2000,MINIVAN,2.8,6,X,15.8,11,13.6,21,313
2000,MINIVAN,2.8,6,X,16.8,11.5,14.4,20,331
2000,COMPACT,1.8,4,Z,10.7,7.8,9.4,30,216
2000,COMPACT,1.8,4,Z,9.7,7,8.5,33,196
2000,COMPACT,2,4,X,10.5,7.6,9.2,31,212
2000,COMPACT,2,4,X,9.8,7,8.5,33,196
2000,COMPACT,1.9,4,D,6.9,4.8,6,47,162
2000,COMPACT,1.9,4,D,5.6,4.4,5.1,55,138
2000,COMPACT,1.8,4,Z,9.7,7,8.5,33,196
2000,COMPACT,2,4,X,10.5,7.6,9.2,31,212
2000,COMPACT,2,4,X,9.8,7,8.5,33,196
2000,COMPACT,2.8,6,X,11.7,7.6,9.9,29,228
2000,COMPACT,1.8,4,Z,10.7,7.8,9.4,30,216
2000,COMPACT,1.8,4,Z,9.7,7,8.5,33,196
2000,COMPACT,2,4,X,10.5,7.6,9.2,31,212
2000,COMPACT,2,4,X,9.8,7,8.5,33,196
2000,COMPACT,2.8,6,X,12.6,8.4,10.7,26,246
2000,COMPACT,2.8,6,X,12.1,7.7,10.1,28,232
2000,COMPACT,1.9,4,D,6.9,4.8,6,47,162
2000,COMPACT,1.9,4,D,5.6,4.4,5.1,55,138
2000,SUBCOMPACT,1.8,4,Z,10.5,7.9,9.3,30,214
2000,SUBCOMPACT,1.8,4,Z,9.3,7.1,8.3,34,191
2000,SUBCOMPACT,2,4,X,10.5,7.6,9.2,31,212
2000,SUBCOMPACT,2,4,X,9.8,7,8.5,33,196
2000,SUBCOMPACT,1.9,4,D,6.9,4.8,6,47,162
2000,SUBCOMPACT,1.9,4,D,5.6,4.4,5.1,55,138
2000,MID-SIZE,1.8,4,Z,11.7,7.3,9.7,29,223
2000,MID-SIZE,1.8,4,Z,9.8,6.9,8.5,33,196
2000,MID-SIZE,2.8,6,Z,13.1,8.3,10.9,26,251
2000,MID-SIZE,2.8,6,Z,11.9,7.5,9.9,29,228
2000,STATION WAGON - MID-SIZE,1.8,4,Z,11.7,7.3,9.7,29,223
2000,STATION WAGON - MID-SIZE,1.8,4,Z,9.8,6.9,8.5,33,196
2000,STATION WAGON - MID-SIZE,2.8,6,Z,13.1,8.3,10.9,26,251
2000,STATION WAGON - MID-SIZE,2.8,6,Z,11.9,7.5,9.9,29,228
2000,SUBCOMPACT,2.3,5,Z,12.6,8.7,10.8,26,248
2000,SUBCOMPACT,2.3,5,Z,11.9,8.2,10.2,28,235
2000,SUBCOMPACT,2.4,5,Z,12.4,8.3,10.6,27,244
2000,COMPACT,2.3,5,Z,12.4,8,10.4,27,239
2000,COMPACT,2.3,5,Z,11.5,7.8,9.8,29,225
2000,COMPACT,2.4,5,Z,12.1,8.2,10.3,27,237
2000,MID-SIZE,2.4,5,Z,11.7,7.8,9.9,29,228
2000,MID-SIZE,2.4,5,Z,11.1,7.5,9.5,30,218
2000,MID-SIZE,2.4,5,Z,12.8,8.7,11,26,253
2000,MID-SIZE,2.4,5,Z,12.1,8.2,10.3,27,237
2000,MID-SIZE,2.3,5,Z,12.4,8,10.4,27,239
2000,MID-SIZE,2.3,5,Z,11.5,7.8,9.8,29,225
2000,MID-SIZE,2.9,6,Z,12.9,8.4,10.9,26,251
2000,MID-SIZE,2.8,6,Z,13.5,8.7,11.3,25,260
2000,STATION WAGON - MID-SIZE,2.4,5,Z,11.7,7.8,9.9,29,228
2000,STATION WAGON - MID-SIZE,2.4,5,Z,11.1,7.5,9.5,30,218
2000,STATION WAGON - MID-SIZE,2.4,5,Z,12.8,8.7,11,26,253
2000,STATION WAGON - MID-SIZE,2.4,5,Z,12.1,8.2,10.3,27,237
2000,STATION WAGON - MID-SIZE,2.3,5,Z,12.4,8,10.4,27,239
2000,STATION WAGON - MID-SIZE,2.3,5,Z,11.5,7.8,9.8,29,225
2000,STATION WAGON - MID-SIZE,2.4,5,Z,13.1,9.2,11.3,25,260
2001,COMPACT,1.7,4,X,8,6,7.1,40,163
2001,COMPACT,1.7,4,X,7.7,6.2,7,40,161
2001,COMPACT,3.2,6,Z,12.2,7.4,10,28,230
2001,MID-SIZE,3.2,6,Z,12.3,7.4,10.1,28,232
2001,MID-SIZE,3.5,6,Z,13.4,9.2,11.5,25,264
2001,SUBCOMPACT,1.8,4,X,10,7.1,8.7,32,200
2001,SUBCOMPACT,1.8,4,X,9.3,7,8.3,34,191
2001,SUBCOMPACT,1.8,4,Z,9.4,7.1,8.4,34,193
2001,SUV,3.5,6,Z,13.9,9.4,11.9,24,274
2001,TWO-SEATER,3,6,Z,13.7,9.2,11.7,24,269
2001,TWO-SEATER,3.2,6,Z,14,9.1,11.8,24,271
2001,COMPACT,1.8,4,Z,11.7,7.6,9.9,29,228
2001,COMPACT,1.8,4,Z,10.4,6.8,8.8,32,202
2001,COMPACT,2.8,6,Z,13,8.2,10.8,26,248
2001,COMPACT,1.8,4,Z,11.8,7.9,10,28,230
2001,COMPACT,1.8,4,Z,10.8,7.2,9.2,31,212
2001,COMPACT,2.8,6,Z,13.3,8.5,11.1,25,255
2001,COMPACT,2.8,6,Z,12.7,8.7,10.9,26,251
2001,MID-SIZE,2.8,6,Z,13.4,8.6,11.2,25,258
2001,STATION WAGON - MID-SIZE,2.8,6,Z,13.8,9.1,11.7,24,269
2001,MID-SIZE,2.7,6,Z,13.6,8.9,11.5,25,264
2001,MID-SIZE,2.7,6,Z,13.6,9.1,11.6,24,267
2001,MID-SIZE,2.8,6,Z,13.8,9.1,11.7,24,269
2001,MID-SIZE,4.2,8,Z,13.8,8.7,11.5,25,264
2001,FULL-SIZE,4.2,8,Z,13.8,8.7,11.5,25,264
2001,FULL-SIZE,4.2,8,Z,13.8,8.7,11.5,25,264
2001,SUV,2.7,6,Z,15.4,10.5,13.2,21,304
2001,SUV,2.7,6,Z,14.8,10.4,12.8,22,294
2001,COMPACT,2.7,6,Z,13.6,8.9,11.5,25,264
2001,COMPACT,2.7,6,Z,13.6,9.1,11.6,24,267
2001,MID-SIZE,4.2,8,Z,16,10.1,13.3,21,306
2001,MINICOMPACT,1.8,4,Z,11.6,7.6,9.8,29,225
2001,MINICOMPACT,1.8,4,Z,11.6,7.7,9.8,29,225
2001,TWO-SEATER,1.8,4,Z,10.9,7.3,9.3,30,214
2001,TWO-SEATER,1.8,4,Z,11.6,7.7,9.8,29,225
2001,COMPACT,2.2,6,Z,11.6,7.4,9.7,29,223
2001,COMPACT,2.2,6,Z,11.3,7.2,9.5,30,218
2001,SUBCOMPACT,2.5,6,Z,11.8,7.9,10,28,230
2001,SUBCOMPACT,2.5,6,Z,11.5,7.3,9.6,29,221
2001,MINICOMPACT,2.5,6,Z,12.2,8.2,10.4,27,239
2001,MINICOMPACT,2.5,6,Z,12.4,8,10.4,27,239
2001,COMPACT,2.5,6,Z,11.8,7.9,10,28,230
2001,COMPACT,2.5,6,Z,11.5,7.3,9.6,29,221
2001,COMPACT,2.5,6,Z,12,8.4,10.4,27,239
2001,COMPACT,2.5,6,Z,12.1,8,10.3,27,237
2001,SUBCOMPACT,3,6,Z,11.6,7.7,9.8,29,225
2001,SUBCOMPACT,3,6,Z,11.3,7.3,9.5,30,218
2001,MINICOMPACT,3,6,Z,12.6,8.3,10.7,26,246
2001,MINICOMPACT,3,6,Z,12.9,8.7,11,26,253
2001,COMPACT,3,6,Z,11.6,7.7,9.8,29,225
2001,COMPACT,3,6,Z,11.3,7.3,9.5,30,218
2001,COMPACT,3,6,Z,13,8.6,11,26,253
2001,COMPACT,3,6,Z,11.9,7.9,10.1,28,232
2001,COMPACT,2.5,6,Z,11.8,7.9,10,28,230
2001,COMPACT,2.5,6,Z,11.5,7.3,9.6,29,221
2001,STATION WAGON - SMALL,2.5,6,Z,12.2,8.2,10.4,27,239
2001,STATION WAGON - SMALL,2.5,6,Z,12.4,8,10.4,27,239
2001,COMPACT,3,6,Z,12.6,8.3,10.7,26,246
2001,COMPACT,3,6,Z,11.3,7.3,9.5,30,218
2001,COMPACT,4.4,8,Z,13.1,8.8,11.2,25,258
2001,COMPACT,4.4,8,Z,14.7,9.1,12.2,23,281
2001,STATION WAGON - SMALL,4.4,8,Z,13.9,10.1,12.2,23,281
2001,MID-SIZE,4.4,8,Z,13.8,9.2,11.7,24,269
2001,FULL-SIZE,4.4,8,Z,13.8,9.2,11.7,24,269
2001,FULL-SIZE,5.4,12,Z,17.3,10.8,14.4,20,331
2001,TWO-SEATER,3.2,6,Z,13.6,8.8,11.4,25,262
2001,TWO-SEATER,3.2,6,Z,13.6,8.8,11.4,25,262
2001,SUBCOMPACT,3.2,6,Z,14.5,9,12,24,276
2001,MINICOMPACT,3.2,6,Z,14.9,9.4,12.4,23,285
2001,COMPACT,4.9,8,Z,17.5,10.5,14.4,20,331
2001,SUV,3,6,Z,14.7,10.8,12.9,22,297
2001,SUV,3,6,Z,15.6,10.6,13.4,21,308
2001,SUV,4.4,8,Z,16.4,11.9,14.4,20,331
2001,TWO-SEATER,2.5,6,Z,11.8,8.1,10.1,28,232
2001,TWO-SEATER,2.5,6,Z,11.8,7.9,10,28,230
2001,TWO-SEATER,3,6,Z,12,8.3,10.3,27,237
2001,TWO-SEATER,3,6,Z,11.2,7.6,9.6,29,221
2001,TWO-SEATER,4.9,8,Z,17.5,10.5,14.4,20,331
2001,MID-SIZE,3.1,6,X,11.5,7.6,9.7,29,223
2001,FULL-SIZE,3.8,6,X,12.3,7.3,10,28,230
2001,FULL-SIZE,3.8,6,X,12.3,7.3,10,28,230
2001,FULL-SIZE,3.8,6,Z,12.9,7.7,10.6,27,244
2001,MID-SIZE,3.8,6,X,12.7,7.4,10.3,27,237
2001,MID-SIZE,3.8,6,Z,12.9,7.7,10.6,27,244
2001,MID-SIZE,3,6,Z,13.8,9.2,11.7,24,269
2001,FULL-SIZE,4.6,8,Z,14,7.9,11.3,25,260
2001,MID-SIZE,4.6,8,Z,14,7.9,11.3,25,260
2001,MID-SIZE,4.6,8,Z,14,7.9,11.3,25,260
2001,VAN - CARGO,4.3,6,X,13.8,9.7,12,24,276
2001,VAN - CARGO,4.3,6,X,15.5,10.9,13.4,21,308
2001,VAN - PASSENGER,4.3,6,X,14.3,10,12.4,23,285
2001,VAN - PASSENGER,4.3,6,X,16.1,11.8,14.2,20,327
2001,SUV,4.3,6,X,13.8,9.7,12,24,276
2001,SUV,4.3,6,X,15.3,10.4,13.1,22,301
2001,SUV,4.3,6,X,15.5,10.9,13.4,21,308
2001,SUV,4.3,6,X,16.9,12.4,14.9,19,343
2001,PICKUP TRUCK - STANDARD,4.3,6,X,14.3,10,12.4,23,285
2001,PICKUP TRUCK - STANDARD,4.3,6,X,15.4,10.7,13.3,21,306
2001,PICKUP TRUCK - STANDARD,4.8,8,X,15.3,10.9,13.3,21,306
2001,PICKUP TRUCK - STANDARD,4.8,8,X,16.8,10.9,14.1,20,324
2001,PICKUP TRUCK - STANDARD,5.3,8,X,15.8,11.8,14,20,322
2001,SUV,5.3,8,X,16.9,12.7,15,19,345
2001,SUV,4.8,8,X,15.8,11,13.6,21,313
2001,SUV,5.3,8,X,16.9,12.7,15,19,345
2001,SUBCOMPACT,3.8,6,X,12.2,7.1,9.9,29,228
2001,SUBCOMPACT,3.8,6,X,12.3,7,9.9,29,228
2001,SUBCOMPACT,5.7,8,Z,13.1,8.7,11.1,25,255
2001,SUBCOMPACT,5.7,8,Z,12.4,8,10.4,27,239
2001,COMPACT,2.2,4,X,10.3,7.1,8.9,32,205
2001,COMPACT,2.2,4,X,10.8,6.8,9,31,207
2001,COMPACT,2.4,4,X,11.4,7.6,9.7,29,223
2001,COMPACT,2.4,4,X,11.2,6.9,9.3,30,214
2001,COMPACT,2.2,4,X,10.3,7.1,8.9,32,205
2001,TWO-SEATER,5.7,8,Z,13.1,8.6,11.1,25,255
2001,TWO-SEATER,5.7,8,Z,12.4,7.9,10.4,27,239
2001,VAN - CARGO,4.3,6,X,15.9,11.9,14.1,20,324
2001,VAN - CARGO,5,8,X,16.9,12.5,14.9,19,343
2001,VAN - CARGO,5.7,8,X,17.4,12.7,15.3,18,352
2001,VAN - PASSENGER,4.3,6,X,16.5,12.2,14.6,19,336
2001,VAN - PASSENGER,5,8,X,16.9,12.5,14.9,19,343
2001,VAN - PASSENGER,5.7,8,X,18,12.8,15.7,18,361
2001,FULL-SIZE,3.4,6,X,11,6.7,9.1,31,209
2001,FULL-SIZE,3.8,6,X,12.7,7.4,10.3,27,237
2001,PICKUP TRUCK - STANDARD,4.3,6,X,15.5,10.9,13.4,21,308
2001,PICKUP TRUCK - STANDARD,4.3,6,X,16.9,12.4,14.9,19,343
2001,PICKUP TRUCK - STANDARD,4.8,8,X,15.4,11.6,13.7,21,315
2001,PICKUP TRUCK - STANDARD,4.8,8,X,18.4,12.6,15.8,18,363
2001,PICKUP TRUCK - STANDARD,5.3,8,X,16.2,12.4,14.5,19,334
2001,SUV,5.3,8,X,17.3,13.2,15.5,18,356
2001,SUV,4.8,8,X,15.4,11.6,13.7,21,315
